Request Number,Status Code,Response Time (ms)
523,200,120.902
524,200,117.74600000000001
525,200,121.586
526,200,120.124
527,200,121.43299999999999
528,200,118.994
529,200,118.958
530,200,120.252
531,200,119.75800000000001
532,200,118.631
533,200,118.815
534,200,119.279
535,200,120.921
536,200,119.061
537,200,120.067
538,200,118.283
539,200,118.412
540,200,118.97399999999999
541,200,117.85900000000001
542,200,118.223
543,200,118.34
544,200,251.625
545,200,253.46200000000002
546,200,250.125
547,200,248.391
548,200,248.615
549,200,247.859
550,200,248.316
551,200,248.49599999999998
552,200,249.976
553,200,250.317
554,200,250.906
555,200,230.344
556,200,248.362
557,200,248.599
558,200,249.485
559,200,248.636
560,200,248.315
561,200,248.595
562,200,249.352
563,200,249.93
564,200,231.596
565,200,231.84799999999998
566,200,231.298
567,200,233.24
568,200,232.066
569,200,233.511
570,200,232.596
571,200,232.09799999999998
572,200,230.314
573,200,229.436
574,200,230.336
575,200,230.017
576,200,229.926
577,200,229.202
578,200,230.98
579,200,230.62
580,200,229.82
581,200,230.18099999999998
582,200,230.534
583,200,231.05100000000002
584,200,250.521
585,200,249.453
586,200,249.227
587,200,248.525
588,200,253.18200000000002
589,200,250.504
590,200,251.61099999999996
591,200,250.409
592,200,236.454
593,200,234.824
594,200,233.53099999999998
595,200,233.572
596,200,236.46900000000002
597,200,236.315
598,200,234.871
599,200,236.16
600,200,237.315
601,200,248.947
602,200,248.35399999999998
603,200,248.282
604,200,250.20999999999998
605,200,248.309
606,200,246.972
607,200,250.151
608,200,247.969
609,200,250.768
610,200,249.616
611,200,248.334
612,200,249.609
613,200,229.714
614,200,121.392
615,200,119.279
616,200,119.147
617,200,119.70500000000001
618,200,119.687
619,200,119.294
620,200,119.167
621,200,119.10600000000001
622,200,120.562
623,200,119.482
624,200,119.291
625,200,118.824
626,200,119.199
627,200,119.504
628,200,118.60600000000001
629,200,118.415
630,200,117.578
631,200,118.577
632,200,117.852
633,200,117.4
634,200,116.914
635,200,117.052
636,200,117.27600000000001
637,200,119.95400000000001
638,200,118.97000000000001
639,200,117.822
640,200,118.312
641,200,119.04299999999999
642,200,119.21600000000001
643,200,118.618
644,200,234.911
645,200,230.232
646,200,232.684
647,200,230.36100000000002
648,200,231.666
649,200,231.58
650,200,232.127
651,200,232.02700000000002
652,200,231.833
653,200,233.53199999999998
654,200,232.157
655,200,230.314
656,200,230.33
657,200,231.104
658,200,230.02100000000002
659,200,231.305
660,200,230.21800000000002
661,200,228.70499999999998
662,200,231.515
663,200,231.05200000000002
664,200,232.491
665,200,231.577
666,200,230.957
667,200,231.104
668,200,230.702
669,200,230.767
670,200,231.099
671,200,231.423
672,200,231.64000000000001
673,200,230.822
674,200,230.11599999999999
675,200,230.209
676,200,231.019
677,200,231.72699999999998
678,200,232.058
679,200,233.162
680,200,232.83100000000002
681,200,230.85500000000002
682,200,229.482
683,200,230.919
684,200,230.034
685,200,231.212
686,200,229.82
687,200,229.52100000000002
688,200,230.28699999999998
689,200,229.873
690,200,232.094
691,200,232.459
692,200,233.104
693,200,232.651
694,200,231.971
695,200,230.738
696,200,229.494
697,200,231.399
698,200,230.87199999999999
699,200,230.62099999999998
700,200,229.648
701,200,228.971
702,200,229.633
703,200,232.064
704,200,230.404
705,200,231.314
706,200,231.345
707,200,230.70399999999998
708,200,230.657
709,200,231.86499999999998
710,200,230.89499999999998
711,200,230.11499999999998
712,200,229.296
713,200,229.48399999999998
714,200,231.603
715,200,228.733
716,200,231.892
717,200,231.55
718,200,231.491
719,200,233.357
720,200,230.417
721,200,231.423
722,200,228.73399999999998
723,200,229.857
724,200,229.19400000000002
